,Text,Label
1498,6:12,AM_TIME_START
1499,six twelve,AM_TIME_START
1500,7:12,AM_TIME_START
1501,seven twelve,AM_TIME_START
1502,8:12 AM,AM_TIME_START
1503,eight twelve AM,AM_TIME_START
1504,9:12 am,AM_TIME_START
1505,nine twelve am,AM_TIME_START
1506,10:12 A.M.,AM_TIME_START
1507,ten twelve A.M.,AM_TIME_START
1508,11:12,AM_TIME_START
1509,eleven twelve,AM_TIME_START
1510,12:12 am,AM_TIME_START
1511,twelve twelve am,AM_TIME_START
1512,12:12None,PM_TIME_START
1513,twelve twelveNone,PM_TIME_START
1514,11:12 pm,PM_TIME_START
1515,eleven twelve pm,PM_TIME_START
1516,10:12 at night,PM_TIME_START
1517,ten twelve at night,PM_TIME_START
1518,09:12 pm,PM_TIME_START
1519,nine twelve pm,PM_TIME_START
1520,8:12 pm,PM_TIME_START
1521,eight twelve pm,PM_TIME_START
1522,7:12 pm,PM_TIME_START
1523,seven twelve pm,PM_TIME_START
1524,6:12 p.m.,PM_TIME_START
1525,six twelve p.m.,PM_TIME_START
1526,5:12 in the afternoon,PM_TIME_START
1527,five twelve in the afternoon,PM_TIME_START
1528,4:12 in the afternoon,PM_TIME_START
1529,four twelve in the afternoon,PM_TIME_START
1530,03:12,PM_TIME_START
1531,three twelve,PM_TIME_START
1532,02:12 in the afternoon,PM_TIME_START
1533,two twelve in the afternoon,PM_TIME_START
1534,1:12 p.m.,PM_TIME_START
1535,one twelve p.m.,PM_TIME_START
1536,00:12,MILITARY_TIME_START
1537,00:12 hours,MILITARY_TIME_START
1538,twenty-four hundred twelve,MILITARY_TIME_START
1539,twenty-four hundred one two,MILITARY_TIME_START
1540,01:12,MILITARY_TIME_START
1541,01:12 hours,MILITARY_TIME_START
1542,one hundred twelve,MILITARY_TIME_START
1543,one hundred one two,MILITARY_TIME_START
1544,02:12,MILITARY_TIME_START
1545,02:12 hours,MILITARY_TIME_START
1546,two hundred twelve,MILITARY_TIME_START
1547,two hundred one two,MILITARY_TIME_START
1548,03:12,MILITARY_TIME_START
1549,03:12 hours,MILITARY_TIME_START
1550,three hundred twelve,MILITARY_TIME_START
1551,three hundred one two,MILITARY_TIME_START
1552,04:12,MILITARY_TIME_START
1553,04:12 hours,MILITARY_TIME_START
1554,four hundred twelve,MILITARY_TIME_START
1555,four hundred one two,MILITARY_TIME_START
1556,05:12,MILITARY_TIME_START
1557,05:12 hours,MILITARY_TIME_START
1558,five hundred twelve,MILITARY_TIME_START
1559,five hundred one two,MILITARY_TIME_START
1560,06:12,MILITARY_TIME_START
1561,06:12 hours,MILITARY_TIME_START
1562,six hundred twelve,MILITARY_TIME_START
1563,six hundred one two,MILITARY_TIME_START
1564,07:12,MILITARY_TIME_START
1565,07:12 hours,MILITARY_TIME_START
1566,seven hundred twelve,MILITARY_TIME_START
1567,seven hundred one two,MILITARY_TIME_START
1568,08:12,MILITARY_TIME_START
1569,08:12 hours,MILITARY_TIME_START
1570,eight hundred twelve,MILITARY_TIME_START
1571,eight hundred one two,MILITARY_TIME_START
1572,09:12,MILITARY_TIME_START
1573,09:12 hours,MILITARY_TIME_START
1574,nine hundred twelve,MILITARY_TIME_START
1575,nine hundred one two,MILITARY_TIME_START
1576,10:12,MILITARY_TIME_START
1577,10:12 hours,MILITARY_TIME_START
1578,ten hundred twelve,MILITARY_TIME_START
1579,ten hundred one two,MILITARY_TIME_START
1580,11:12,MILITARY_TIME_START
1581,11:12 hours,MILITARY_TIME_START
1582,eleven hundred twelve,MILITARY_TIME_START
1583,eleven hundred one two,MILITARY_TIME_START
1584,12:12,MILITARY_TIME_START
1585,12:12 hours,MILITARY_TIME_START
1586,twelve hundred twelve,MILITARY_TIME_START
1587,twelve hundred one two,MILITARY_TIME_START
1588,13:12,MILITARY_TIME_START
1589,13:12 hours,MILITARY_TIME_START
1590,thirteen hundred twelve,MILITARY_TIME_START
1591,thirteen hundred one two,MILITARY_TIME_START
1592,14:12,MILITARY_TIME_START
1593,14:12 hours,MILITARY_TIME_START
1594,fourteen hundred twelve,MILITARY_TIME_START
1595,fourteen hundred one two,MILITARY_TIME_START
1596,15:12,MILITARY_TIME_START
1597,15:12 hours,MILITARY_TIME_START
1598,fifteen hundred twelve,MILITARY_TIME_START
1599,fifteen hundred one two,MILITARY_TIME_START
1600,16:12,MILITARY_TIME_START
1601,16:12 hours,MILITARY_TIME_START
1602,sixteen hundred twelve,MILITARY_TIME_START
1603,sixteen hundred one two,MILITARY_TIME_START
1604,17:12,MILITARY_TIME_START
1605,17:12 hours,MILITARY_TIME_START
1606,seventeen hundred twelve,MILITARY_TIME_START
1607,seventeen hundred one two,MILITARY_TIME_START
1608,18:12,MILITARY_TIME_START
1609,18:12 hours,MILITARY_TIME_START
1610,eighteen hundred twelve,MILITARY_TIME_START
1611,eighteen hundred one two,MILITARY_TIME_START
1612,19:12,MILITARY_TIME_START
1613,19:12 hours,MILITARY_TIME_START
1614,nineteen hundred twelve,MILITARY_TIME_START
1615,nineteen hundred one two,MILITARY_TIME_START
1616,20:12,MILITARY_TIME_START
1617,20:12 hours,MILITARY_TIME_START
1618,twenty hundred twelve,MILITARY_TIME_START
1619,twenty hundred one two,MILITARY_TIME_START
1620,21:12,MILITARY_TIME_START
1621,21:12 hours,MILITARY_TIME_START
1622,twenty-one hundred twelve,MILITARY_TIME_START
1623,twenty-one hundred one two,MILITARY_TIME_START
1624,22:12,MILITARY_TIME_START
1625,22:12 hours,MILITARY_TIME_START
1626,twenty-two hundred twelve,MILITARY_TIME_START
1627,twenty-two hundred one two,MILITARY_TIME_START
1628,23:12,MILITARY_TIME_START
1629,23:12 hours,MILITARY_TIME_START
1630,twenty-three hundred twelve,MILITARY_TIME_START
1631,twenty-three hundred one two,MILITARY_TIME_START
1632,1:13 a.m.,AM_TIME_START
1633,one thirteen a.m.,AM_TIME_START
1634,2:13 A.M.,AM_TIME_START
1635,two thirteen A.M.,AM_TIME_START
1636,03:13 AM,AM_TIME_START
1637,three thirteen AM,AM_TIME_START
1638,04:13 A.M.,AM_TIME_START
1639,four thirteen A.M.,AM_TIME_START
1640,5:13 am,AM_TIME_START
1641,five thirteen am,AM_TIME_START
1642,6:13 am,AM_TIME_START
1643,six thirteen am,AM_TIME_START
1644,7:13 am,AM_TIME_START
1645,seven thirteen am,AM_TIME_START
1646,8:13 a.m.,AM_TIME_START
1647,eight thirteen a.m.,AM_TIME_START
1648,9:13 a.m.,AM_TIME_START
1649,nine thirteen a.m.,AM_TIME_START
1650,10:13 am,AM_TIME_START
1651,ten thirteen am,AM_TIME_START
1652,11:13 in the morning,AM_TIME_START
1653,eleven thirteen in the morning,AM_TIME_START
1654,12:13 A.M.,AM_TIME_START
1655,twelve thirteen A.M.,AM_TIME_START
1656,12:13None,PM_TIME_START
1657,twelve thirteenNone,PM_TIME_START
1658,11:13 p.m.,PM_TIME_START
1659,eleven thirteen p.m.,PM_TIME_START
1660,10:13 P.M.,PM_TIME_START
1661,ten thirteen P.M.,PM_TIME_START
1662,09:13 PM,PM_TIME_START
1663,nine thirteen PM,PM_TIME_START
1664,08:13 P.M.,PM_TIME_START
1665,eight thirteen P.M.,PM_TIME_START
1666,7:13 PM,PM_TIME_START
1667,seven thirteen PM,PM_TIME_START
1668,06:13 P.M.,PM_TIME_START
1669,six thirteen P.M.,PM_TIME_START
1670,05:13 p.m.,PM_TIME_START
1671,five thirteen p.m.,PM_TIME_START
1672,04:13 pm,PM_TIME_START
1673,four thirteen pm,PM_TIME_START
1674,03:13 pm,PM_TIME_START
1675,three thirteen pm,PM_TIME_START
1676,2:13 P.M.,PM_TIME_START
1677,two thirteen P.M.,PM_TIME_START
1678,1:13 p.m.,PM_TIME_START
1679,one thirteen p.m.,PM_TIME_START
1680,00:13,MILITARY_TIME_START
1681,00:13 hours,MILITARY_TIME_START
1682,zero zero thirteen,MILITARY_TIME_START
1683,zero zero one three,MILITARY_TIME_START
1684,01:13,MILITARY_TIME_START
1685,01:13 hours,MILITARY_TIME_START
1686,one hundred thirteen,MILITARY_TIME_START
1687,one hundred one three,MILITARY_TIME_START
1688,02:13,MILITARY_TIME_START
1689,02:13 hours,MILITARY_TIME_START
1690,two hundred thirteen,MILITARY_TIME_START
1691,two hundred one three,MILITARY_TIME_START
1692,03:13,MILITARY_TIME_START
1693,03:13 hours,MILITARY_TIME_START
1694,three hundred thirteen,MILITARY_TIME_START
1695,three hundred one three,MILITARY_TIME_START
1696,04:13,MILITARY_TIME_START
1697,04:13 hours,MILITARY_TIME_START
1698,four hundred thirteen,MILITARY_TIME_START
1699,four hundred one three,MILITARY_TIME_START
1700,05:13,MILITARY_TIME_START
1701,05:13 hours,MILITARY_TIME_START
1702,five hundred thirteen,MILITARY_TIME_START
1703,five hundred one three,MILITARY_TIME_START
1704,06:13,MILITARY_TIME_START
1705,06:13 hours,MILITARY_TIME_START
1706,six hundred thirteen,MILITARY_TIME_START
1707,six hundred one three,MILITARY_TIME_START
1708,07:13,MILITARY_TIME_START
1709,07:13 hours,MILITARY_TIME_START
1710,seven hundred thirteen,MILITARY_TIME_START
1711,seven hundred one three,MILITARY_TIME_START
1712,08:13,MILITARY_TIME_START
1713,08:13 hours,MILITARY_TIME_START
1714,eight hundred thirteen,MILITARY_TIME_START
1715,eight hundred one three,MILITARY_TIME_START
1716,09:13,MILITARY_TIME_START
1717,09:13 hours,MILITARY_TIME_START
1718,nine hundred thirteen,MILITARY_TIME_START
1719,nine hundred one three,MILITARY_TIME_START
1720,10:13,MILITARY_TIME_START
1721,10:13 hours,MILITARY_TIME_START
1722,ten hundred thirteen,MILITARY_TIME_START
1723,ten hundred one three,MILITARY_TIME_START
1724,11:13,MILITARY_TIME_START
1725,11:13 hours,MILITARY_TIME_START
1726,eleven hundred thirteen,MILITARY_TIME_START
1727,eleven hundred one three,MILITARY_TIME_START
1728,12:13,MILITARY_TIME_START
1729,12:13 hours,MILITARY_TIME_START
1730,twelve hundred thirteen,MILITARY_TIME_START
1731,twelve hundred one three,MILITARY_TIME_START
1732,13:13,MILITARY_TIME_START
1733,13:13 hours,MILITARY_TIME_START
1734,thirteen hundred thirteen,MILITARY_TIME_START
1735,thirteen hundred one three,MILITARY_TIME_START
1736,14:13,MILITARY_TIME_START
1737,14:13 hours,MILITARY_TIME_START
1738,fourteen hundred thirteen,MILITARY_TIME_START
1739,fourteen hundred one three,MILITARY_TIME_START
1740,15:13,MILITARY_TIME_START
1741,15:13 hours,MILITARY_TIME_START
1742,fifteen hundred thirteen,MILITARY_TIME_START
1743,fifteen hundred one three,MILITARY_TIME_START
1744,16:13,MILITARY_TIME_START
1745,16:13 hours,MILITARY_TIME_START
1746,sixteen hundred thirteen,MILITARY_TIME_START
1747,sixteen hundred one three,MILITARY_TIME_START
1748,17:13,MILITARY_TIME_START
1749,17:13 hours,MILITARY_TIME_START
1750,seventeen hundred thirteen,MILITARY_TIME_START
1751,seventeen hundred one three,MILITARY_TIME_START
1752,18:13,MILITARY_TIME_START
1753,18:13 hours,MILITARY_TIME_START
1754,eighteen hundred thirteen,MILITARY_TIME_START
1755,eighteen hundred one three,MILITARY_TIME_START
1756,19:13,MILITARY_TIME_START
1757,19:13 hours,MILITARY_TIME_START
1758,nineteen hundred thirteen,MILITARY_TIME_START
1759,nineteen hundred one three,MILITARY_TIME_START
1760,20:13,MILITARY_TIME_START
1761,20:13 hours,MILITARY_TIME_START
1762,twenty hundred thirteen,MILITARY_TIME_START
1763,twenty hundred one three,MILITARY_TIME_START
1764,21:13,MILITARY_TIME_START
1765,21:13 hours,MILITARY_TIME_START
1766,twenty-one hundred thirteen,MILITARY_TIME_START
1767,twenty-one hundred one three,MILITARY_TIME_START
1768,22:13,MILITARY_TIME_START
1769,22:13 hours,MILITARY_TIME_START
1770,twenty-two hundred thirteen,MILITARY_TIME_START
1771,twenty-two hundred one three,MILITARY_TIME_START
1772,23:13,MILITARY_TIME_START
1773,23:13 hours,MILITARY_TIME_START
1774,twenty-three hundred thirteen,MILITARY_TIME_START
1775,twenty-three hundred one three,MILITARY_TIME_START
1776,01:14 AM,AM_TIME_START
1777,one fourteen AM,AM_TIME_START
1778,02:14 AM,AM_TIME_START
1779,two fourteen AM,AM_TIME_START
1780,03:14 A.M.,AM_TIME_START
1781,three fourteen A.M.,AM_TIME_START
1782,04:14 am,AM_TIME_START
1783,four fourteen am,AM_TIME_START
1784,05:14 am,AM_TIME_START
1785,five fourteen am,AM_TIME_START
1786,6:14 am,AM_TIME_START
1787,six fourteen am,AM_TIME_START
1788,7:14 a.m.,AM_TIME_START
1789,seven fourteen a.m.,AM_TIME_START
1790,08:14 am,AM_TIME_START
1791,eight fourteen am,AM_TIME_START
1792,09:14,AM_TIME_START
1793,nine fourteen,AM_TIME_START
1794,10:14,AM_TIME_START
1795,ten fourteen,AM_TIME_START
1796,11:14 AM,AM_TIME_START
1797,eleven fourteen AM,AM_TIME_START
1798,12:14 in the morning,AM_TIME_START
1799,twelve fourteen in the morning,AM_TIME_START
1800,12:14None,PM_TIME_START
1801,twelve fourteenNone,PM_TIME_START
1802,11:14 at night,PM_TIME_START
1803,eleven fourteen at night,PM_TIME_START
1804,10:14 pm,PM_TIME_START
1805,ten fourteen pm,PM_TIME_START
1806,9:14 pm,PM_TIME_START
1807,nine fourteen pm,PM_TIME_START
1808,8:14 in the evening,PM_TIME_START
1809,eight fourteen in the evening,PM_TIME_START
1810,07:14 PM,PM_TIME_START
1811,seven fourteen PM,PM_TIME_START
1812,06:14 p.m.,PM_TIME_START
1813,six fourteen p.m.,PM_TIME_START
1814,5:14 p.m.,PM_TIME_START
1815,five fourteen p.m.,PM_TIME_START
1816,04:14,PM_TIME_START
1817,four fourteen,PM_TIME_START
1818,3:14 in the afternoon,PM_TIME_START
1819,three fourteen in the afternoon,PM_TIME_START
1820,2:14 p.m.,PM_TIME_START
1821,two fourteen p.m.,PM_TIME_START
1822,1:14,PM_TIME_START
1823,one fourteen,PM_TIME_START
1824,00:14,MILITARY_TIME_START
1825,00:14 hours,MILITARY_TIME_START
1826,zero hundred fourteen,MILITARY_TIME_START
1827,zero hundred one four,MILITARY_TIME_START
1828,01:14,MILITARY_TIME_START
1829,01:14 hours,MILITARY_TIME_START
1830,one hundred fourteen,MILITARY_TIME_START
1831,one hundred one four,MILITARY_TIME_START
1832,02:14,MILITARY_TIME_START
1833,02:14 hours,MILITARY_TIME_START
1834,two hundred fourteen,MILITARY_TIME_START
1835,two hundred one four,MILITARY_TIME_START
1836,03:14,MILITARY_TIME_START
1837,03:14 hours,MILITARY_TIME_START
1838,three hundred fourteen,MILITARY_TIME_START
1839,three hundred one four,MILITARY_TIME_START
1840,04:14,MILITARY_TIME_START
1841,04:14 hours,MILITARY_TIME_START
1842,four hundred fourteen,MILITARY_TIME_START
1843,four hundred one four,MILITARY_TIME_START
1844,05:14,MILITARY_TIME_START
1845,05:14 hours,MILITARY_TIME_START
1846,five hundred fourteen,MILITARY_TIME_START
1847,five hundred one four,MILITARY_TIME_START
1848,06:14,MILITARY_TIME_START
1849,06:14 hours,MILITARY_TIME_START
1850,six hundred fourteen,MILITARY_TIME_START
1851,six hundred one four,MILITARY_TIME_START
1852,07:14,MILITARY_TIME_START
1853,07:14 hours,MILITARY_TIME_START
1854,seven hundred fourteen,MILITARY_TIME_START
1855,seven hundred one four,MILITARY_TIME_START
1856,08:14,MILITARY_TIME_START
1857,08:14 hours,MILITARY_TIME_START
1858,eight hundred fourteen,MILITARY_TIME_START
1859,eight hundred one four,MILITARY_TIME_START
1860,09:14,MILITARY_TIME_START
1861,09:14 hours,MILITARY_TIME_START
1862,nine hundred fourteen,MILITARY_TIME_START
1863,nine hundred one four,MILITARY_TIME_START
1864,10:14,MILITARY_TIME_START
1865,10:14 hours,MILITARY_TIME_START
1866,ten hundred fourteen,MILITARY_TIME_START
1867,ten hundred one four,MILITARY_TIME_START
1868,11:14,MILITARY_TIME_START
1869,11:14 hours,MILITARY_TIME_START
1870,eleven hundred fourteen,MILITARY_TIME_START
1871,eleven hundred one four,MILITARY_TIME_START
1872,12:14,MILITARY_TIME_START
1873,12:14 hours,MILITARY_TIME_START
1874,twelve hundred fourteen,MILITARY_TIME_START
1875,twelve hundred one four,MILITARY_TIME_START
1876,13:14,MILITARY_TIME_START
1877,13:14 hours,MILITARY_TIME_START
1878,thirteen hundred fourteen,MILITARY_TIME_START
1879,thirteen hundred one four,MILITARY_TIME_START
1880,14:14,MILITARY_TIME_START
1881,14:14 hours,MILITARY_TIME_START
1882,fourteen hundred fourteen,MILITARY_TIME_START
1883,fourteen hundred one four,MILITARY_TIME_START
1884,15:14,MILITARY_TIME_START
1885,15:14 hours,MILITARY_TIME_START
1886,fifteen hundred fourteen,MILITARY_TIME_START
1887,fifteen hundred one four,MILITARY_TIME_START
1888,16:14,MILITARY_TIME_START
1889,16:14 hours,MILITARY_TIME_START
1890,sixteen hundred fourteen,MILITARY_TIME_START
1891,sixteen hundred one four,MILITARY_TIME_START
1892,17:14,MILITARY_TIME_START
1893,17:14 hours,MILITARY_TIME_START
1894,seventeen hundred fourteen,MILITARY_TIME_START
1895,seventeen hundred one four,MILITARY_TIME_START
1896,18:14,MILITARY_TIME_START
1897,18:14 hours,MILITARY_TIME_START
1898,eighteen hundred fourteen,MILITARY_TIME_START
1899,eighteen hundred one four,MILITARY_TIME_START
1900,19:14,MILITARY_TIME_START
1901,19:14 hours,MILITARY_TIME_START
1902,nineteen hundred fourteen,MILITARY_TIME_START
1903,nineteen hundred one four,MILITARY_TIME_START
1904,20:14,MILITARY_TIME_START
1905,20:14 hours,MILITARY_TIME_START
1906,twenty hundred fourteen,MILITARY_TIME_START
1907,twenty hundred one four,MILITARY_TIME_START
1908,21:14,MILITARY_TIME_START
1909,21:14 hours,MILITARY_TIME_START
1910,twenty-one hundred fourteen,MILITARY_TIME_START
1911,twenty-one hundred one four,MILITARY_TIME_START
1912,22:14,MILITARY_TIME_START
1913,22:14 hours,MILITARY_TIME_START
1914,twenty-two hundred fourteen,MILITARY_TIME_START
1915,twenty-two hundred one four,MILITARY_TIME_START
1916,23:14,MILITARY_TIME_START
1917,23:14 hours,MILITARY_TIME_START
1918,twenty-three hundred fourteen,MILITARY_TIME_START
1919,twenty-three hundred one four,MILITARY_TIME_START
1920,01:15 in the morning,AM_TIME_START
1921,one fifteen in the morning,AM_TIME_START
1922,2:15 A.M.,AM_TIME_START
1923,two fifteen A.M.,AM_TIME_START
1924,03:15 am,AM_TIME_START
1925,three fifteen am,AM_TIME_START
1926,04:15,AM_TIME_START
1927,four fifteen,AM_TIME_START
1928,05:15 AM,AM_TIME_START
1929,five fifteen AM,AM_TIME_START
1930,6:15 am,AM_TIME_START
1931,six fifteen am,AM_TIME_START
1932,7:15 AM,AM_TIME_START
1933,seven fifteen AM,AM_TIME_START
1934,8:15 A.M.,AM_TIME_START
1935,eight fifteen A.M.,AM_TIME_START
1936,9:15 A.M.,AM_TIME_START
1937,nine fifteen A.M.,AM_TIME_START
1938,10:15 AM,AM_TIME_START
1939,ten fifteen AM,AM_TIME_START
1940,11:15 A.M.,AM_TIME_START
1941,eleven fifteen A.M.,AM_TIME_START
1942,12:15 AM,AM_TIME_START
1943,twelve fifteen AM,AM_TIME_START
1944,12:15None,PM_TIME_START
1945,twelve fifteenNone,PM_TIME_START
1946,11:15 PM,PM_TIME_START
1947,eleven fifteen PM,PM_TIME_START
1948,10:15 pm,PM_TIME_START
1949,ten fifteen pm,PM_TIME_START
1950,9:15 PM,PM_TIME_START
1951,nine fifteen PM,PM_TIME_START
1952,8:15 pm,PM_TIME_START
1953,eight fifteen pm,PM_TIME_START
1954,07:15 PM,PM_TIME_START
1955,seven fifteen PM,PM_TIME_START
1956,06:15 PM,PM_TIME_START
1957,six fifteen PM,PM_TIME_START
1958,5:15 PM,PM_TIME_START
1959,five fifteen PM,PM_TIME_START
1960,4:15 pm,PM_TIME_START
1961,four fifteen pm,PM_TIME_START
1962,3:15 in the afternoon,PM_TIME_START
1963,three fifteen in the afternoon,PM_TIME_START
1964,02:15 P.M.,PM_TIME_START
1965,two fifteen P.M.,PM_TIME_START
1966,1:15 P.M.,PM_TIME_START
1967,one fifteen P.M.,PM_TIME_START
1968,00:15,MILITARY_TIME_START
1969,00:15 hours,MILITARY_TIME_START
1970,zero zero fifteen,MILITARY_TIME_START
1971,zero zero one five,MILITARY_TIME_START
1972,01:15,MILITARY_TIME_START
1973,01:15 hours,MILITARY_TIME_START
1974,one hundred fifteen,MILITARY_TIME_START
1975,one hundred one five,MILITARY_TIME_START
1976,02:15,MILITARY_TIME_START
1977,02:15 hours,MILITARY_TIME_START
1978,two hundred fifteen,MILITARY_TIME_START
1979,two hundred one five,MILITARY_TIME_START
1980,03:15,MILITARY_TIME_START
1981,03:15 hours,MILITARY_TIME_START
1982,three hundred fifteen,MILITARY_TIME_START
1983,three hundred one five,MILITARY_TIME_START
1984,04:15,MILITARY_TIME_START
1985,04:15 hours,MILITARY_TIME_START
1986,four hundred fifteen,MILITARY_TIME_START
1987,four hundred one five,MILITARY_TIME_START
1988,05:15,MILITARY_TIME_START
1989,05:15 hours,MILITARY_TIME_START
1990,five hundred fifteen,MILITARY_TIME_START
1991,five hundred one five,MILITARY_TIME_START
1992,06:15,MILITARY_TIME_START
1993,06:15 hours,MILITARY_TIME_START
1994,six hundred fifteen,MILITARY_TIME_START
1995,six hundred one five,MILITARY_TIME_START
1996,07:15,MILITARY_TIME_START
1997,07:15 hours,MILITARY_TIME_START
1998,seven hundred fifteen,MILITARY_TIME_START
1999,seven hundred one five,MILITARY_TIME_START
2000,08:15,MILITARY_TIME_START
2001,08:15 hours,MILITARY_TIME_START
2002,eight hundred fifteen,MILITARY_TIME_START
2003,eight hundred one five,MILITARY_TIME_START
2004,09:15,MILITARY_TIME_START
2005,09:15 hours,MILITARY_TIME_START
2006,nine hundred fifteen,MILITARY_TIME_START
2007,nine hundred one five,MILITARY_TIME_START
2008,10:15,MILITARY_TIME_START
2009,10:15 hours,MILITARY_TIME_START
2010,ten hundred fifteen,MILITARY_TIME_START
2011,ten hundred one five,MILITARY_TIME_START
2012,11:15,MILITARY_TIME_START
2013,11:15 hours,MILITARY_TIME_START
2014,eleven hundred fifteen,MILITARY_TIME_START
2015,eleven hundred one five,MILITARY_TIME_START
2016,12:15,MILITARY_TIME_START
2017,12:15 hours,MILITARY_TIME_START
2018,twelve hundred fifteen,MILITARY_TIME_START
2019,twelve hundred one five,MILITARY_TIME_START
2020,13:15,MILITARY_TIME_START
2021,13:15 hours,MILITARY_TIME_START
2022,thirteen hundred fifteen,MILITARY_TIME_START
2023,thirteen hundred one five,MILITARY_TIME_START
2024,14:15,MILITARY_TIME_START
2025,14:15 hours,MILITARY_TIME_START
2026,fourteen hundred fifteen,MILITARY_TIME_START
2027,fourteen hundred one five,MILITARY_TIME_START
2028,15:15,MILITARY_TIME_START
2029,15:15 hours,MILITARY_TIME_START
2030,fifteen hundred fifteen,MILITARY_TIME_START
2031,fifteen hundred one five,MILITARY_TIME_START
2032,16:15,MILITARY_TIME_START
2033,16:15 hours,MILITARY_TIME_START
2034,sixteen hundred fifteen,MILITARY_TIME_START
2035,sixteen hundred one five,MILITARY_TIME_START
2036,17:15,MILITARY_TIME_START
2037,17:15 hours,MILITARY_TIME_START
2038,seventeen hundred fifteen,MILITARY_TIME_START
2039,seventeen hundred one five,MILITARY_TIME_START
2040,18:15,MILITARY_TIME_START
2041,18:15 hours,MILITARY_TIME_START
2042,eighteen hundred fifteen,MILITARY_TIME_START
2043,eighteen hundred one five,MILITARY_TIME_START
2044,19:15,MILITARY_TIME_START
2045,19:15 hours,MILITARY_TIME_START
2046,nineteen hundred fifteen,MILITARY_TIME_START
2047,nineteen hundred one five,MILITARY_TIME_START
2048,20:15,MILITARY_TIME_START
2049,20:15 hours,MILITARY_TIME_START
2050,twenty hundred fifteen,MILITARY_TIME_START
2051,twenty hundred one five,MILITARY_TIME_START
2052,21:15,MILITARY_TIME_START
2053,21:15 hours,MILITARY_TIME_START
2054,twenty-one hundred fifteen,MILITARY_TIME_START
2055,twenty-one hundred one five,MILITARY_TIME_START
2056,22:15,MILITARY_TIME_START
2057,22:15 hours,MILITARY_TIME_START
2058,twenty-two hundred fifteen,MILITARY_TIME_START
2059,twenty-two hundred one five,MILITARY_TIME_START
2060,23:15,MILITARY_TIME_START
2061,23:15 hours,MILITARY_TIME_START
2062,twenty-three hundred fifteen,MILITARY_TIME_START
2063,twenty-three hundred one five,MILITARY_TIME_START
2064,01:16 a.m.,AM_TIME_START
2065,one sixteen a.m.,AM_TIME_START
2066,02:16 am,AM_TIME_START
2067,two sixteen am,AM_TIME_START
2068,03:16 a.m.,AM_TIME_START
2069,three sixteen a.m.,AM_TIME_START
2070,04:16 a.m.,AM_TIME_START
2071,four sixteen a.m.,AM_TIME_START
2072,05:16 A.M.,AM_TIME_START
2073,five sixteen A.M.,AM_TIME_START
2074,06:16 a.m.,AM_TIME_START
2075,six sixteen a.m.,AM_TIME_START
2076,7:16 in the morning,AM_TIME_START
2077,seven sixteen in the morning,AM_TIME_START
2078,08:16,AM_TIME_START
2079,eight sixteen,AM_TIME_START
2080,9:16 A.M.,AM_TIME_START
2081,nine sixteen A.M.,AM_TIME_START
2082,10:16 a.m.,AM_TIME_START
2083,ten sixteen a.m.,AM_TIME_START
2084,11:16 A.M.,AM_TIME_START
2085,eleven sixteen A.M.,AM_TIME_START
2086,12:16,AM_TIME_START
2087,twelve sixteen,AM_TIME_START
2088,12:16None,PM_TIME_START
2089,twelve sixteenNone,PM_TIME_START
2090,11:16 pm,PM_TIME_START
2091,eleven sixteen pm,PM_TIME_START
2092,10:16 at night,PM_TIME_START
2093,ten sixteen at night,PM_TIME_START
2094,9:16 p.m.,PM_TIME_START
2095,nine sixteen p.m.,PM_TIME_START
2096,8:16,PM_TIME_START
2097,eight sixteen,PM_TIME_START
2098,7:16,PM_TIME_START
2099,seven sixteen,PM_TIME_START
2100,06:16 pm,PM_TIME_START
2101,six sixteen pm,PM_TIME_START
2102,5:16 pm,PM_TIME_START
2103,five sixteen pm,PM_TIME_START
2104,04:16 pm,PM_TIME_START
2105,four sixteen pm,PM_TIME_START
2106,3:16 p.m.,PM_TIME_START
2107,three sixteen p.m.,PM_TIME_START
2108,02:16,PM_TIME_START
2109,two sixteen,PM_TIME_START
2110,01:16 p.m.,PM_TIME_START
2111,one sixteen p.m.,PM_TIME_START
2112,00:16,MILITARY_TIME_START
2113,00:16 hours,MILITARY_TIME_START
2114,zero hundred sixteen,MILITARY_TIME_START
2115,zero hundred one six,MILITARY_TIME_START
2116,01:16,MILITARY_TIME_START
2117,01:16 hours,MILITARY_TIME_START
2118,one hundred sixteen,MILITARY_TIME_START
2119,one hundred one six,MILITARY_TIME_START
2120,02:16,MILITARY_TIME_START
2121,02:16 hours,MILITARY_TIME_START
2122,two hundred sixteen,MILITARY_TIME_START
2123,two hundred one six,MILITARY_TIME_START
2124,03:16,MILITARY_TIME_START
2125,03:16 hours,MILITARY_TIME_START
2126,three hundred sixteen,MILITARY_TIME_START
2127,three hundred one six,MILITARY_TIME_START
2128,04:16,MILITARY_TIME_START
2129,04:16 hours,MILITARY_TIME_START
2130,four hundred sixteen,MILITARY_TIME_START
2131,four hundred one six,MILITARY_TIME_START
2132,05:16,MILITARY_TIME_START
2133,05:16 hours,MILITARY_TIME_START
2134,five hundred sixteen,MILITARY_TIME_START
2135,five hundred one six,MILITARY_TIME_START
2136,06:16,MILITARY_TIME_START
2137,06:16 hours,MILITARY_TIME_START
2138,six hundred sixteen,MILITARY_TIME_START
2139,six hundred one six,MILITARY_TIME_START
2140,07:16,MILITARY_TIME_START
2141,07:16 hours,MILITARY_TIME_START
