,Text,Label
655,starting in a hour,RELATIVE_TIME
656,starting in 20 hours from now,RELATIVE_TIME
657,starting in twenty hours from now,RELATIVE_TIME
658,starting in an hour from now,RELATIVE_TIME
659,starting in a hour from now,RELATIVE_TIME
660,around 21 hours from now,RELATIVE_TIME
661,around twenty-one hours from now,RELATIVE_TIME
662,around an hour from now,RELATIVE_TIME
663,around a hour from now,RELATIVE_TIME
664,beginning in 21 hours,RELATIVE_TIME
665,beginning in about 21 hours,RELATIVE_TIME
666,beginning in an hour,RELATIVE_TIME
667,beginning in a hour,RELATIVE_TIME
668,beginning in 21 hours from now,RELATIVE_TIME
669,beginning in twenty-one hours from now,RELATIVE_TIME
670,beginning in an hour from now,RELATIVE_TIME
671,beginning in a hour from now,RELATIVE_TIME
672,about 21 hours from now,RELATIVE_TIME
673,about twenty-one hours from now,RELATIVE_TIME
674,about an hour from now,RELATIVE_TIME
675,about a hour from now,RELATIVE_TIME
676,in 21 hours,RELATIVE_TIME
677,in about 21 hours,RELATIVE_TIME
678,in an hour,RELATIVE_TIME
679,in a hour,RELATIVE_TIME
680,in 21 hours from now,RELATIVE_TIME
681,in twenty-one hours from now,RELATIVE_TIME
682,in an hour from now,RELATIVE_TIME
683,in a hour from now,RELATIVE_TIME
684,starting in 21 hours,RELATIVE_TIME
685,starting in about 21 hours,RELATIVE_TIME
686,starting in an hour,RELATIVE_TIME
687,starting in a hour,RELATIVE_TIME
688,starting in 21 hours from now,RELATIVE_TIME
689,starting in twenty-one hours from now,RELATIVE_TIME
690,starting in an hour from now,RELATIVE_TIME
691,starting in a hour from now,RELATIVE_TIME
692,around 22 hours from now,RELATIVE_TIME
693,around twenty-two hours from now,RELATIVE_TIME
694,around an hour from now,RELATIVE_TIME
695,around a hour from now,RELATIVE_TIME
696,beginning in 22 hours,RELATIVE_TIME
697,beginning in about 22 hours,RELATIVE_TIME
698,beginning in an hour,RELATIVE_TIME
699,beginning in a hour,RELATIVE_TIME
700,beginning in 22 hours from now,RELATIVE_TIME
701,beginning in twenty-two hours from now,RELATIVE_TIME
702,beginning in an hour from now,RELATIVE_TIME
703,beginning in a hour from now,RELATIVE_TIME
704,about 22 hours from now,RELATIVE_TIME
705,about twenty-two hours from now,RELATIVE_TIME
706,about an hour from now,RELATIVE_TIME
707,about a hour from now,RELATIVE_TIME
708,in 22 hours,RELATIVE_TIME
709,in about 22 hours,RELATIVE_TIME
710,in an hour,RELATIVE_TIME
711,in a hour,RELATIVE_TIME
712,in 22 hours from now,RELATIVE_TIME
713,in twenty-two hours from now,RELATIVE_TIME
714,in an hour from now,RELATIVE_TIME
715,in a hour from now,RELATIVE_TIME
716,starting in 22 hours,RELATIVE_TIME
717,starting in about 22 hours,RELATIVE_TIME
718,starting in an hour,RELATIVE_TIME
719,starting in a hour,RELATIVE_TIME
720,starting in 22 hours from now,RELATIVE_TIME
721,starting in twenty-two hours from now,RELATIVE_TIME
722,starting in an hour from now,RELATIVE_TIME
723,starting in a hour from now,RELATIVE_TIME
724,around 23 hours from now,RELATIVE_TIME
725,around twenty-three hours from now,RELATIVE_TIME
726,around an hour from now,RELATIVE_TIME
727,around a hour from now,RELATIVE_TIME
728,beginning in 23 hours,RELATIVE_TIME
729,beginning in about 23 hours,RELATIVE_TIME
730,beginning in an hour,RELATIVE_TIME
731,beginning in a hour,RELATIVE_TIME
732,beginning in 23 hours from now,RELATIVE_TIME
733,beginning in twenty-three hours from now,RELATIVE_TIME
734,beginning in an hour from now,RELATIVE_TIME
735,beginning in a hour from now,RELATIVE_TIME
736,about 23 hours from now,RELATIVE_TIME
737,about twenty-three hours from now,RELATIVE_TIME
738,about an hour from now,RELATIVE_TIME
739,about a hour from now,RELATIVE_TIME
740,in 23 hours,RELATIVE_TIME
741,in about 23 hours,RELATIVE_TIME
742,in an hour,RELATIVE_TIME
743,in a hour,RELATIVE_TIME
744,in 23 hours from now,RELATIVE_TIME
745,in twenty-three hours from now,RELATIVE_TIME
746,in an hour from now,RELATIVE_TIME
747,in a hour from now,RELATIVE_TIME
748,starting in 23 hours,RELATIVE_TIME
749,starting in about 23 hours,RELATIVE_TIME
750,starting in an hour,RELATIVE_TIME
751,starting in a hour,RELATIVE_TIME
752,starting in 23 hours from now,RELATIVE_TIME
753,starting in twenty-three hours from now,RELATIVE_TIME
754,starting in an hour from now,RELATIVE_TIME
755,starting in a hour from now,RELATIVE_TIME
